seccion_id,votante,cantidad,tipo,concepto,cantidad_str
32,No Votantes,13.0,6,VotoBlando,13
33,No Votantes,20.0,6,VotoBlando,20
34,No Votantes,62.0,6,VotoBlando,62
35,No Votantes,146.0,6,VotoBlando,146
36,No Votantes,400.0,6,VotoBlando,400
37,No Votantes,33.0,6,VotoBlando,33
38,No Votantes,358.0,6,VotoBlando,358
39,No Votantes,97.0,6,VotoBlando,97
40,No Votantes,18.0,6,VotoBlando,18
41,No Votantes,24.0,6,VotoBlando,24
42,No Votantes,24.0,6,VotoBlando,24
43,No Votantes,9.0,6,VotoBlando,9
44,No Votantes,15.0,6,VotoBlando,15
45,No Votantes,8.0,6,VotoBlando,8
46,No Votantes,2.0,6,VotoBlando,2
47,No Votantes,39.0,6,VotoBlando,39
48,No Votantes,10.0,6,VotoBlando,10
49,No Votantes,9.0,6,VotoBlando,9
50,No Votantes,1983.0,6,VotoBlando,"1,983"
51,No Votantes,76.0,6,VotoBlando,76
52,No Votantes,519.0,6,VotoBlando,519
53,No Votantes,356.0,6,VotoBlando,356
54,No Votantes,41.0,6,VotoBlando,41
55,No Votantes,44.0,6,VotoBlando,44
56,No Votantes,22.0,6,VotoBlando,22
57,No Votantes,13.0,6,VotoBlando,13
58,No Votantes,14.0,6,VotoBlando,14
59,No Votantes,38.0,6,VotoBlando,38
60,No Votantes,202.0,6,VotoBlando,202
61,No Votantes,1041.0,6,VotoBlando,"1,041"
62,No Votantes,762.0,6,VotoBlando,762
63,No Votantes,638.0,6,VotoBlando,638
64,No Votantes,13.0,6,VotoBlando,13
65,No Votantes,31.0,6,VotoBlando,31
66,No Votantes,42.0,6,VotoBlando,42
67,No Votantes,64.0,6,VotoBlando,64
68,No Votantes,35.0,6,VotoBlando,35
69,No Votantes,50.0,6,VotoBlando,50
70,No Votantes,899.0,6,VotoBlando,899
71,No Votantes,89.0,6,VotoBlando,89
72,No Votantes,16.0,6,VotoBlando,16
73,No Votantes,13.0,6,VotoBlando,13
74,No Votantes,45.0,6,VotoBlando,45
75,No Votantes,66.0,6,VotoBlando,66
76,No Votantes,135.0,6,VotoBlando,135
77,No Votantes,473.0,6,VotoBlando,473
78,No Votantes,19.0,6,VotoBlando,19
79,No Votantes,418.0,6,VotoBlando,418
80,No Votantes,861.0,6,VotoBlando,861
81,No Votantes,19.0,6,VotoBlando,19
82,No Votantes,106.0,6,VotoBlando,106
83,No Votantes,67.0,6,VotoBlando,67
84,No Votantes,276.0,6,VotoBlando,276
85,No Votantes,81.0,6,VotoBlando,81
86,No Votantes,1.0,6,VotoBlando,1
87,No Votantes,151.0,6,VotoBlando,151
88,No Votantes,6.0,6,VotoBlando,6
89,No Votantes,204.0,6,VotoBlando,204
90,No Votantes,6.0,6,VotoBlando,6
91,No Votantes,11.0,6,VotoBlando,11
92,No Votantes,728.0,6,VotoBlando,728
93,No Votantes,62.0,6,VotoBlando,62
94,No Votantes,26.0,6,VotoBlando,26
95,No Votantes,4.0,6,VotoBlando,4
96,No Votantes,31.0,6,VotoBlando,31
97,No Votantes,23.0,6,VotoBlando,23
98,No Votantes,43.0,6,VotoBlando,43
99,No Votantes,41.0,6,VotoBlando,41
100,No Votantes,7.0,6,VotoBlando,7
101,No Votantes,48.0,6,VotoBlando,48
102,No Votantes,40.0,6,VotoBlando,40
103,No Votantes,34.0,6,VotoBlando,34
104,No Votantes,11.0,6,VotoBlando,11
105,No Votantes,559.0,6,VotoBlando,559
106,No Votantes,545.0,6,VotoBlando,545
107,No Votantes,356.0,6,VotoBlando,356
108,No Votantes,44.0,6,VotoBlando,44
109,No Votantes,44.0,6,VotoBlando,44
110,No Votantes,7.0,6,VotoBlando,7
111,No Votantes,208.0,6,VotoBlando,208
112,No Votantes,8.0,6,VotoBlando,8
113,No Votantes,567.0,6,VotoBlando,567
114,No Votantes,14.0,6,VotoBlando,14
115,No Votantes,44.0,6,VotoBlando,44
116,No Votantes,4.0,6,VotoBlando,4
117,No Votantes,125.0,6,VotoBlando,125
118,No Votantes,776.0,6,VotoBlando,776
119,No Votantes,60.0,6,VotoBlando,60
120,No Votantes,5.0,6,VotoBlando,5
121,No Votantes,117.0,6,VotoBlando,117
122,No Votantes,544.0,6,VotoBlando,544
123,No Votantes,17.0,6,VotoBlando,17
124,No Votantes,41.0,6,VotoBlando,41
125,No Votantes,326.0,6,VotoBlando,326
126,No Votantes,3.0,6,VotoBlando,3
127,No Votantes,1.0,6,VotoBlando,1
128,No Votantes,40.0,6,VotoBlando,40
129,No Votantes,159.0,6,VotoBlando,159
130,No Votantes,508.0,6,VotoBlando,508
131,No Votantes,2.0,6,VotoBlando,2
132,No Votantes,95.0,6,VotoBlando,95
133,No Votantes,292.0,6,VotoBlando,292
134,No Votantes,430.0,6,VotoBlando,430
135,No Votantes,4.0,6,VotoBlando,4
1,No Votantes,181.0,1,VotoDuro,181
2,No Votantes,85.0,1,VotoDuro,85
3,No Votantes,1022.0,1,VotoDuro,"1,022"
4,No Votantes,1249.0,1,VotoDuro,"1,249"
5,No Votantes,272.0,1,VotoDuro,272
6,No Votantes,773.0,1,VotoDuro,773
7,No Votantes,1473.0,1,VotoDuro,"1,473"
8,No Votantes,463.0,1,VotoDuro,463
11,No Votantes,1196.0,1,VotoDuro,"1,196"
12,No Votantes,229.0,1,VotoDuro,229
13,No Votantes,32.0,1,VotoDuro,32
14,No Votantes,337.0,1,VotoDuro,337
15,No Votantes,349.0,1,VotoDuro,349
16,No Votantes,420.0,1,VotoDuro,420
17,No Votantes,520.0,1,VotoDuro,520
19,No Votantes,185.0,1,VotoDuro,185
20,No Votantes,119.0,1,VotoDuro,119
22,No Votantes,109.0,1,VotoDuro,109
23,No Votantes,103.0,1,VotoDuro,103
25,No Votantes,176.0,1,VotoDuro,176
26,No Votantes,267.0,1,VotoDuro,267
27,No Votantes,441.0,1,VotoDuro,441
28,No Votantes,356.0,1,VotoDuro,356
29,No Votantes,46.0,1,VotoDuro,46
30,No Votantes,552.0,1,VotoDuro,552
31,No Votantes,36.0,1,VotoDuro,36
32,No Votantes,25.0,1,VotoDuro,25
33,No Votantes,280.0,1,VotoDuro,280
34,No Votantes,149.0,1,VotoDuro,149
35,No Votantes,1015.0,1,VotoDuro,"1,015"
36,No Votantes,710.0,1,VotoDuro,710
38,No Votantes,1508.0,1,VotoDuro,"1,508"
39,No Votantes,381.0,1,VotoDuro,381
40,No Votantes,120.0,1,VotoDuro,120
41,No Votantes,100.0,1,VotoDuro,100
42,No Votantes,188.0,1,VotoDuro,188
43,No Votantes,14.0,1,VotoDuro,14
44,No Votantes,115.0,1,VotoDuro,115
45,No Votantes,92.0,1,VotoDuro,92
46,No Votantes,33.0,1,VotoDuro,33
47,No Votantes,273.0,1,VotoDuro,273
48,No Votantes,104.0,1,VotoDuro,104
49,No Votantes,22.0,1,VotoDuro,22
50,No Votantes,1882.0,1,VotoDuro,"1,882"
52,No Votantes,1286.0,1,VotoDuro,"1,286"
53,No Votantes,711.0,1,VotoDuro,711
54,No Votantes,144.0,1,VotoDuro,144
55,No Votantes,119.0,1,VotoDuro,119
57,No Votantes,53.0,1,VotoDuro,53
58,No Votantes,98.0,1,VotoDuro,98
59,No Votantes,204.0,1,VotoDuro,204
60,No Votantes,762.0,1,VotoDuro,762
61,No Votantes,2870.0,1,VotoDuro,"2,870"
62,No Votantes,1449.0,1,VotoDuro,"1,449"
65,No Votantes,327.0,1,VotoDuro,327
66,No Votantes,147.0,1,VotoDuro,147
67,No Votantes,450.0,1,VotoDuro,450
68,No Votantes,177.0,1,VotoDuro,177
69,No Votantes,290.0,1,VotoDuro,290
70,No Votantes,1338.0,1,VotoDuro,"1,338"
71,No Votantes,939.0,1,VotoDuro,939
72,No Votantes,196.0,1,VotoDuro,196
73,No Votantes,50.0,1,VotoDuro,50
74,No Votantes,141.0,1,VotoDuro,141
76,No Votantes,252.0,1,VotoDuro,252
77,No Votantes,1292.0,1,VotoDuro,"1,292"
78,No Votantes,275.0,1,VotoDuro,275
79,No Votantes,1087.0,1,VotoDuro,"1,087"
80,No Votantes,848.0,1,VotoDuro,848
81,No Votantes,177.0,1,VotoDuro,177
82,No Votantes,846.0,1,VotoDuro,846
83,No Votantes,414.0,1,VotoDuro,414
84,No Votantes,498.0,1,VotoDuro,498
85,No Votantes,53.0,1,VotoDuro,53
86,No Votantes,66.0,1,VotoDuro,66
88,No Votantes,1.0,1,VotoDuro,1
89,No Votantes,1951.0,1,VotoDuro,"1,951"
90,No Votantes,273.0,1,VotoDuro,273
91,No Votantes,168.0,1,VotoDuro,168
92,No Votantes,2080.0,1,VotoDuro,"2,080"
94,No Votantes,178.0,1,VotoDuro,178
95,No Votantes,183.0,1,VotoDuro,183
97,No Votantes,111.0,1,VotoDuro,111
98,No Votantes,244.0,1,VotoDuro,244
99,No Votantes,277.0,1,VotoDuro,277
100,No Votantes,97.0,1,VotoDuro,97
104,No Votantes,79.0,1,VotoDuro,79
105,No Votantes,335.0,1,VotoDuro,335
106,No Votantes,1470.0,1,VotoDuro,"1,470"
109,No Votantes,261.0,1,VotoDuro,261
110,No Votantes,137.0,1,VotoDuro,137
111,No Votantes,505.0,1,VotoDuro,505
112,No Votantes,114.0,1,VotoDuro,114
113,No Votantes,1504.0,1,VotoDuro,"1,504"
114,No Votantes,137.0,1,VotoDuro,137
115,No Votantes,521.0,1,VotoDuro,521
117,No Votantes,478.0,1,VotoDuro,478
118,No Votantes,1317.0,1,VotoDuro,"1,317"
119,No Votantes,337.0,1,VotoDuro,337
121,No Votantes,356.0,1,VotoDuro,356
122,No Votantes,991.0,1,VotoDuro,991
123,No Votantes,387.0,1,VotoDuro,387
124,No Votantes,269.0,1,VotoDuro,269
127,No Votantes,72.0,1,VotoDuro,72
130,No Votantes,673.0,1,VotoDuro,673
131,No Votantes,100.0,1,VotoDuro,100
132,No Votantes,540.0,1,VotoDuro,540
133,No Votantes,466.0,1,VotoDuro,466
134,No Votantes,644.0,1,VotoDuro,644
135,No Votantes,70.0,1,VotoDuro,70
1,No Votantes,277.0,2,VotoDuro,277
2,No Votantes,125.0,2,VotoDuro,125
3,No Votantes,4101.0,2,VotoDuro,"4,101"
4,No Votantes,2465.0,2,VotoDuro,"2,465"
5,No Votantes,433.0,2,VotoDuro,433
6,No Votantes,1097.0,2,VotoDuro,"1,097"
7,No Votantes,4431.0,2,VotoDuro,"4,431"
8,No Votantes,742.0,2,VotoDuro,742
9,No Votantes,175.0,2,VotoDuro,175
10,No Votantes,222.0,2,VotoDuro,222
11,No Votantes,2539.0,2,VotoDuro,"2,539"
12,No Votantes,452.0,2,VotoDuro,452
13,No Votantes,459.0,2,VotoDuro,459
14,No Votantes,568.0,2,VotoDuro,568
15,No Votantes,411.0,2,VotoDuro,411
16,No Votantes,1425.0,2,VotoDuro,"1,425"
17,No Votantes,749.0,2,VotoDuro,749
18,No Votantes,127.0,2,VotoDuro,127
19,No Votantes,362.0,2,VotoDuro,362
20,No Votantes,113.0,2,VotoDuro,113
21,No Votantes,109.0,2,VotoDuro,109
22,No Votantes,687.0,2,VotoDuro,687
23,No Votantes,71.0,2,VotoDuro,71
24,No Votantes,171.0,2,VotoDuro,171
25,No Votantes,217.0,2,VotoDuro,217
26,No Votantes,415.0,2,VotoDuro,415
27,No Votantes,910.0,2,VotoDuro,910
28,No Votantes,671.0,2,VotoDuro,671
29,No Votantes,389.0,2,VotoDuro,389
30,No Votantes,596.0,2,VotoDuro,596
31,No Votantes,355.0,2,VotoDuro,355
32,No Votantes,272.0,2,VotoDuro,272
33,No Votantes,338.0,2,VotoDuro,338
34,No Votantes,347.0,2,VotoDuro,347
35,No Votantes,3491.0,2,VotoDuro,"3,491"
36,No Votantes,3280.0,2,VotoDuro,"3,280"
37,No Votantes,268.0,2,VotoDuro,268
38,No Votantes,2929.0,2,VotoDuro,"2,929"
39,No Votantes,521.0,2,VotoDuro,521
40,No Votantes,153.0,2,VotoDuro,153
41,No Votantes,273.0,2,VotoDuro,273
42,No Votantes,233.0,2,VotoDuro,233
43,No Votantes,27.0,2,VotoDuro,27
44,No Votantes,174.0,2,VotoDuro,174
45,No Votantes,82.0,2,VotoDuro,82
46,No Votantes,96.0,2,VotoDuro,96
47,No Votantes,404.0,2,VotoDuro,404
48,No Votantes,109.0,2,VotoDuro,109
49,No Votantes,120.0,2,VotoDuro,120
50,No Votantes,8742.0,2,VotoDuro,"8,742"
51,No Votantes,865.0,2,VotoDuro,865
52,No Votantes,3177.0,2,VotoDuro,"3,177"
53,No Votantes,3144.0,2,VotoDuro,"3,144"
54,No Votantes,244.0,2,VotoDuro,244
55,No Votantes,408.0,2,VotoDuro,408
56,No Votantes,107.0,2,VotoDuro,107
57,No Votantes,142.0,2,VotoDuro,142
58,No Votantes,177.0,2,VotoDuro,177
59,No Votantes,316.0,2,VotoDuro,316
60,No Votantes,965.0,2,VotoDuro,965
61,No Votantes,8804.0,2,VotoDuro,"8,804"
62,No Votantes,3605.0,2,VotoDuro,"3,605"
63,No Votantes,5679.0,2,VotoDuro,"5,679"
64,No Votantes,94.0,2,VotoDuro,94
65,No Votantes,312.0,2,VotoDuro,312
66,No Votantes,247.0,2,VotoDuro,247
67,No Votantes,571.0,2,VotoDuro,571
68,No Votantes,364.0,2,VotoDuro,364
69,No Votantes,438.0,2,VotoDuro,438
70,No Votantes,4572.0,2,VotoDuro,"4,572"
71,No Votantes,1823.0,2,VotoDuro,"1,823"
72,No Votantes,178.0,2,VotoDuro,178
73,No Votantes,158.0,2,VotoDuro,158
74,No Votantes,360.0,2,VotoDuro,360
75,No Votantes,200.0,2,VotoDuro,200
76,No Votantes,849.0,2,VotoDuro,849
77,No Votantes,3176.0,2,VotoDuro,"3,176"
78,No Votantes,275.0,2,VotoDuro,275
79,No Votantes,3306.0,2,VotoDuro,"3,306"
80,No Votantes,2997.0,2,VotoDuro,"2,997"
81,No Votantes,213.0,2,VotoDuro,213
82,No Votantes,1961.0,2,VotoDuro,"1,961"
83,No Votantes,717.0,2,VotoDuro,717
84,No Votantes,1528.0,2,VotoDuro,"1,528"
85,No Votantes,370.0,2,VotoDuro,370
86,No Votantes,84.0,2,VotoDuro,84
87,No Votantes,1353.0,2,VotoDuro,"1,353"
88,No Votantes,24.0,2,VotoDuro,24
89,No Votantes,6069.0,2,VotoDuro,"6,069"
90,No Votantes,683.0,2,VotoDuro,683
91,No Votantes,254.0,2,VotoDuro,254
92,No Votantes,6790.0,2,VotoDuro,"6,790"
93,No Votantes,234.0,2,VotoDuro,234
94,No Votantes,175.0,2,VotoDuro,175
95,No Votantes,317.0,2,VotoDuro,317
96,No Votantes,164.0,2,VotoDuro,164
97,No Votantes,132.0,2,VotoDuro,132
98,No Votantes,309.0,2,VotoDuro,309
99,No Votantes,536.0,2,VotoDuro,536
100,No Votantes,149.0,2,VotoDuro,149
101,No Votantes,276.0,2,VotoDuro,276
102,No Votantes,234.0,2,VotoDuro,234
103,No Votantes,205.0,2,VotoDuro,205
104,No Votantes,129.0,2,VotoDuro,129
105,No Votantes,1450.0,2,VotoDuro,"1,450"
106,No Votantes,5936.0,2,VotoDuro,"5,936"
107,No Votantes,1067.0,2,VotoDuro,"1,067"
108,No Votantes,636.0,2,VotoDuro,636
109,No Votantes,851.0,2,VotoDuro,851
110,No Votantes,163.0,2,VotoDuro,163
111,No Votantes,1548.0,2,VotoDuro,"1,548"
112,No Votantes,137.0,2,VotoDuro,137
113,No Votantes,4257.0,2,VotoDuro,"4,257"
114,No Votantes,271.0,2,VotoDuro,271
115,No Votantes,935.0,2,VotoDuro,935
116,No Votantes,14.0,2,VotoDuro,14
117,No Votantes,822.0,2,VotoDuro,822
118,No Votantes,2664.0,2,VotoDuro,"2,664"
119,No Votantes,1122.0,2,VotoDuro,"1,122"
120,No Votantes,84.0,2,VotoDuro,84
121,No Votantes,495.0,2,VotoDuro,495
122,No Votantes,3476.0,2,VotoDuro,"3,476"
123,No Votantes,597.0,2,VotoDuro,597
124,No Votantes,501.0,2,VotoDuro,501
125,No Votantes,950.0,2,VotoDuro,950
126,No Votantes,43.0,2,VotoDuro,43
127,No Votantes,161.0,2,VotoDuro,161
128,No Votantes,273.0,2,VotoDuro,273
129,No Votantes,1219.0,2,VotoDuro,"1,219"
130,No Votantes,2151.0,2,VotoDuro,"2,151"
131,No Votantes,110.0,2,VotoDuro,110
132,No Votantes,1803.0,2,VotoDuro,"1,803"
133,No Votantes,1238.0,2,VotoDuro,"1,238"
134,No Votantes,1703.0,2,VotoDuro,"1,703"
135,No Votantes,50.0,2,VotoDuro,50
1,No Votantes,333.0,3,VotoDuro,333
2,No Votantes,127.0,3,VotoDuro,127
3,No Votantes,6485.0,3,VotoDuro,"6,485"
4,No Votantes,4234.0,3,VotoDuro,"4,234"
5,No Votantes,475.0,3,VotoDuro,475
6,No Votantes,1156.0,3,VotoDuro,"1,156"
7,No Votantes,6446.0,3,VotoDuro,"6,446"
8,No Votantes,921.0,3,VotoDuro,921
9,No Votantes,440.0,3,VotoDuro,440
10,No Votantes,402.0,3,VotoDuro,402
11,No Votantes,3393.0,3,VotoDuro,"3,393"
12,No Votantes,921.0,3,VotoDuro,921
13,No Votantes,678.0,3,VotoDuro,678
14,No Votantes,770.0,3,VotoDuro,770
15,No Votantes,456.0,3,VotoDuro,456
16,No Votantes,1729.0,3,VotoDuro,"1,729"
17,No Votantes,828.0,3,VotoDuro,828
18,No Votantes,216.0,3,VotoDuro,216
19,No Votantes,387.0,3,VotoDuro,387
20,No Votantes,160.0,3,VotoDuro,160
21,No Votantes,208.0,3,VotoDuro,208
22,No Votantes,677.0,3,VotoDuro,677
23,No Votantes,97.0,3,VotoDuro,97
24,No Votantes,366.0,3,VotoDuro,366
25,No Votantes,340.0,3,VotoDuro,340
26,No Votantes,435.0,3,VotoDuro,435
27,No Votantes,1367.0,3,VotoDuro,"1,367"
28,No Votantes,644.0,3,VotoDuro,644
29,No Votantes,671.0,3,VotoDuro,671
30,No Votantes,794.0,3,VotoDuro,794
31,No Votantes,537.0,3,VotoDuro,537
32,No Votantes,353.0,3,VotoDuro,353
33,No Votantes,398.0,3,VotoDuro,398
34,No Votantes,703.0,3,VotoDuro,703
35,No Votantes,4507.0,3,VotoDuro,"4,507"
36,No Votantes,4363.0,3,VotoDuro,"4,363"
37,No Votantes,564.0,3,VotoDuro,564
38,No Votantes,4008.0,3,VotoDuro,"4,008"
39,No Votantes,734.0,3,VotoDuro,734
40,No Votantes,202.0,3,VotoDuro,202
41,No Votantes,325.0,3,VotoDuro,325
42,No Votantes,329.0,3,VotoDuro,329
43,No Votantes,68.0,3,VotoDuro,68
44,No Votantes,233.0,3,VotoDuro,233
45,No Votantes,90.0,3,VotoDuro,90
46,No Votantes,109.0,3,VotoDuro,109
47,No Votantes,476.0,3,VotoDuro,476
48,No Votantes,160.0,3,VotoDuro,160
49,No Votantes,133.0,3,VotoDuro,133
50,No Votantes,14961.0,3,VotoDuro,"14,961"
51,No Votantes,1681.0,3,VotoDuro,"1,681"
52,No Votantes,5025.0,3,VotoDuro,"5,025"
53,No Votantes,4762.0,3,VotoDuro,"4,762"
54,No Votantes,268.0,3,VotoDuro,268
55,No Votantes,470.0,3,VotoDuro,470
56,No Votantes,192.0,3,VotoDuro,192
57,No Votantes,177.0,3,VotoDuro,177
58,No Votantes,180.0,3,VotoDuro,180
59,No Votantes,340.0,3,VotoDuro,340
60,No Votantes,1358.0,3,VotoDuro,"1,358"
61,No Votantes,12423.0,3,VotoDuro,"12,423"
62,No Votantes,6094.0,3,VotoDuro,"6,094"
63,No Votantes,12432.0,3,VotoDuro,"12,432"
64,No Votantes,149.0,3,VotoDuro,149
65,No Votantes,319.0,3,VotoDuro,319
66,No Votantes,217.0,3,VotoDuro,217
67,No Votantes,599.0,3,VotoDuro,599
68,No Votantes,390.0,3,VotoDuro,390
69,No Votantes,677.0,3,VotoDuro,677
70,No Votantes,7017.0,3,VotoDuro,"7,017"
71,No Votantes,2145.0,3,VotoDuro,"2,145"
72,No Votantes,289.0,3,VotoDuro,289
73,No Votantes,225.0,3,VotoDuro,225
74,No Votantes,589.0,3,VotoDuro,589
75,No Votantes,569.0,3,VotoDuro,569
76,No Votantes,984.0,3,VotoDuro,984
77,No Votantes,4841.0,3,VotoDuro,"4,841"
78,No Votantes,343.0,3,VotoDuro,343
79,No Votantes,4145.0,3,VotoDuro,"4,145"
80,No Votantes,5010.0,3,VotoDuro,"5,010"
81,No Votantes,273.0,3,VotoDuro,273
82,No Votantes,2330.0,3,VotoDuro,"2,330"
83,No Votantes,840.0,3,VotoDuro,840
84,No Votantes,1769.0,3,VotoDuro,"1,769"
85,No Votantes,498.0,3,VotoDuro,498
86,No Votantes,111.0,3,VotoDuro,111
87,No Votantes,2084.0,3,VotoDuro,"2,084"
88,No Votantes,59.0,3,VotoDuro,59
89,No Votantes,6547.0,3,VotoDuro,"6,547"
90,No Votantes,1177.0,3,VotoDuro,"1,177"
91,No Votantes,281.0,3,VotoDuro,281
92,No Votantes,8702.0,3,VotoDuro,"8,702"
93,No Votantes,410.0,3,VotoDuro,410
94,No Votantes,186.0,3,VotoDuro,186
95,No Votantes,351.0,3,VotoDuro,351
96,No Votantes,392.0,3,VotoDuro,392
97,No Votantes,169.0,3,VotoDuro,169
98,No Votantes,364.0,3,VotoDuro,364
99,No Votantes,665.0,3,VotoDuro,665
100,No Votantes,139.0,3,VotoDuro,139
101,No Votantes,515.0,3,VotoDuro,515
102,No Votantes,326.0,3,VotoDuro,326
103,No Votantes,381.0,3,VotoDuro,381
104,No Votantes,171.0,3,VotoDuro,171
105,No Votantes,2291.0,3,VotoDuro,"2,291"
106,No Votantes,10031.0,3,VotoDuro,"10,031"
107,No Votantes,1919.0,3,VotoDuro,"1,919"
108,No Votantes,1202.0,3,VotoDuro,"1,202"
109,No Votantes,1069.0,3,VotoDuro,"1,069"
110,No Votantes,159.0,3,VotoDuro,159
111,No Votantes,2628.0,3,VotoDuro,"2,628"
112,No Votantes,146.0,3,VotoDuro,146
113,No Votantes,5339.0,3,VotoDuro,"5,339"
114,No Votantes,419.0,3,VotoDuro,419
115,No Votantes,903.0,3,VotoDuro,903
116,No Votantes,23.0,3,VotoDuro,23
117,No Votantes,878.0,3,VotoDuro,878
118,No Votantes,4846.0,3,VotoDuro,"4,846"
119,No Votantes,1736.0,3,VotoDuro,"1,736"
120,No Votantes,237.0,3,VotoDuro,237
121,No Votantes,546.0,3,VotoDuro,546
122,No Votantes,7259.0,3,VotoDuro,"7,259"
123,No Votantes,750.0,3,VotoDuro,750
124,No Votantes,469.0,3,VotoDuro,469
125,No Votantes,1453.0,3,VotoDuro,"1,453"
126,No Votantes,137.0,3,VotoDuro,137
127,No Votantes,152.0,3,VotoDuro,152
128,No Votantes,666.0,3,VotoDuro,666
129,No Votantes,2695.0,3,VotoDuro,"2,695"
130,No Votantes,3298.0,3,VotoDuro,"3,298"
131,No Votantes,148.0,3,VotoDuro,148
132,No Votantes,2346.0,3,VotoDuro,"2,346"
133,No Votantes,2356.0,3,VotoDuro,"2,356"
134,No Votantes,2460.0,3,VotoDuro,"2,460"
135,No Votantes,93.0,3,VotoDuro,93
1,No Votantes,449.0,4,VotoDuro,449
2,No Votantes,193.0,4,VotoDuro,193
3,No Votantes,8465.0,4,VotoDuro,"8,465"
4,No Votantes,6209.0,4,VotoDuro,"6,209"
5,No Votantes,682.0,4,VotoDuro,682
6,No Votantes,1781.0,4,VotoDuro,"1,781"
7,No Votantes,6858.0,4,VotoDuro,"6,858"
8,No Votantes,1336.0,4,VotoDuro,"1,336"
9,No Votantes,724.0,4,VotoDuro,724
10,No Votantes,583.0,4,VotoDuro,583
11,No Votantes,4539.0,4,VotoDuro,"4,539"
12,No Votantes,1805.0,4,VotoDuro,"1,805"
13,No Votantes,918.0,4,VotoDuro,918
14,No Votantes,1110.0,4,VotoDuro,"1,110"
15,No Votantes,654.0,4,VotoDuro,654
16,No Votantes,1978.0,4,VotoDuro,"1,978"
17,No Votantes,1113.0,4,VotoDuro,"1,113"
18,No Votantes,310.0,4,VotoDuro,310
19,No Votantes,588.0,4,VotoDuro,588
20,No Votantes,219.0,4,VotoDuro,219
21,No Votantes,290.0,4,VotoDuro,290
22,No Votantes,815.0,4,VotoDuro,815
23,No Votantes,193.0,4,VotoDuro,193
24,No Votantes,554.0,4,VotoDuro,554
25,No Votantes,415.0,4,VotoDuro,415
26,No Votantes,633.0,4,VotoDuro,633
27,No Votantes,1530.0,4,VotoDuro,"1,530"
28,No Votantes,995.0,4,VotoDuro,995
29,No Votantes,1002.0,4,VotoDuro,"1,002"
30,No Votantes,1107.0,4,VotoDuro,"1,107"
31,No Votantes,1005.0,4,VotoDuro,"1,005"
32,No Votantes,449.0,4,VotoDuro,449
33,No Votantes,649.0,4,VotoDuro,649
34,No Votantes,1091.0,4,VotoDuro,"1,091"
35,No Votantes,4750.0,4,VotoDuro,"4,750"
36,No Votantes,4105.0,4,VotoDuro,"4,105"
37,No Votantes,720.0,4,VotoDuro,720
38,No Votantes,5177.0,4,VotoDuro,"5,177"
39,No Votantes,1151.0,4,VotoDuro,"1,151"
40,No Votantes,353.0,4,VotoDuro,353
41,No Votantes,404.0,4,VotoDuro,404
42,No Votantes,518.0,4,VotoDuro,518
43,No Votantes,51.0,4,VotoDuro,51
44,No Votantes,341.0,4,VotoDuro,341
45,No Votantes,150.0,4,VotoDuro,150
46,No Votantes,171.0,4,VotoDuro,171
47,No Votantes,638.0,4,VotoDuro,638
48,No Votantes,227.0,4,VotoDuro,227
49,No Votantes,175.0,4,VotoDuro,175
50,No Votantes,18621.0,4,VotoDuro,"18,621"
51,No Votantes,2032.0,4,VotoDuro,"2,032"
52,No Votantes,7152.0,4,VotoDuro,"7,152"
53,No Votantes,4676.0,4,VotoDuro,"4,676"
54,No Votantes,361.0,4,VotoDuro,361
55,No Votantes,690.0,4,VotoDuro,690
56,No Votantes,266.0,4,VotoDuro,266
57,No Votantes,279.0,4,VotoDuro,279
58,No Votantes,294.0,4,VotoDuro,294
59,No Votantes,457.0,4,VotoDuro,457
60,No Votantes,2021.0,4,VotoDuro,"2,021"
61,No Votantes,15470.0,4,VotoDuro,"15,470"
62,No Votantes,7926.0,4,VotoDuro,"7,926"
63,No Votantes,14216.0,4,VotoDuro,"14,216"
64,No Votantes,249.0,4,VotoDuro,249
65,No Votantes,623.0,4,VotoDuro,623
66,No Votantes,343.0,4,VotoDuro,343
67,No Votantes,1017.0,4,VotoDuro,"1,017"
68,No Votantes,563.0,4,VotoDuro,563
69,No Votantes,898.0,4,VotoDuro,898
70,No Votantes,8171.0,4,VotoDuro,"8,171"
71,No Votantes,2614.0,4,VotoDuro,"2,614"
72,No Votantes,403.0,4,VotoDuro,403
73,No Votantes,407.0,4,VotoDuro,407
74,No Votantes,825.0,4,VotoDuro,825
75,No Votantes,922.0,4,VotoDuro,922
76,No Votantes,1076.0,4,VotoDuro,"1,076"
77,No Votantes,5891.0,4,VotoDuro,"5,891"
78,No Votantes,638.0,4,VotoDuro,638
79,No Votantes,5019.0,4,VotoDuro,"5,019"
80,No Votantes,6241.0,4,VotoDuro,"6,241"
81,No Votantes,319.0,4,VotoDuro,319
82,No Votantes,3300.0,4,VotoDuro,"3,300"
83,No Votantes,1137.0,4,VotoDuro,"1,137"
84,No Votantes,2337.0,4,VotoDuro,"2,337"
85,No Votantes,684.0,4,VotoDuro,684
86,No Votantes,148.0,4,VotoDuro,148
87,No Votantes,2778.0,4,VotoDuro,"2,778"
88,No Votantes,74.0,4,VotoDuro,74
89,No Votantes,7085.0,4,VotoDuro,"7,085"
90,No Votantes,1525.0,4,VotoDuro,"1,525"
91,No Votantes,492.0,4,VotoDuro,492
92,No Votantes,9746.0,4,VotoDuro,"9,746"
